"start_lat","start_lon","finish_lat","finish_lon","speed","count"
47.655,27.091,47.694,27.057,60.47808556161722,15
50.121,18.979,50.136,18.964,39.8006306885306,94
28.667,77.171,28.68,77.134,58.23691571380818,29
45.869,8.979,45.903,8.979,74.95966733912348,1
49.7,6.387,49.706,6.424,81.60059435838794,59
52.64,13.039,52.659,13.012,29.96431112411559,4
26.417,88.917,26.437,88.903,40.20930436992352,2
43.72,-1.05,44.826,-0.557,110.56797368796374,31
25.47,81.662,25.559,81.492,73.8873579262565,2
46.119,10.317,46.177,10.329,35.720123174427556,14
48.251,22.222,48.268,22.202,36.16259699545659,32
25.754,84.827,25.786,84.747,37.109114539095714,10
50.811,12.925,50.814,12.931,19.788460533673764,60
46.652,7.911,46.66,7.896,4.888479957834655,30
45.015,1.483,45.153,1.529,72.6097016157214,9
45.342,6.292,45.353,6.303,30.06112398521606,2
25.577,81.869,25.636,81.891,82.40962161446242,2
47.28,8.579,47.296,8.564,62.99125019223577,49
47.068,15.413,47.072,15.416,20.67601875572543,73
50.784,17.06,50.829,17.046,102.41587960682895,148
38.763,-3.396,39.006,-3.371,135.30413704793855,10
19.95,74.915,19.956,74.758,70.74193854214182,1
25.581,85.9,25.639,85.581,78.42491127201002,4
43.963,6.787,43.969,6.777,64.0096554861548,16
51.249,5.705,51.443,5.48,100.03083828936664,479
54.721,-5.791,54.725,-5.763,43.75257183258062,131
49.626,6.02,49.638,5.982,92.3449180455979,107
47.906,14.116,48.053,14.14,98.56103839149765,63
53.017,13.995,53.322,13.866,99.91867402340769,5
47.317,8.793,47.351,8.718,67.67438576184632,422
43.399,-3.738,43.401,-3.767,27.51858287804931,86
16.518,80.618,17.045,82.169,62.508555541123926,2
51.394,16.508,51.404,16.471,84.54490144520098,128
48.164,11.478,48.178,11.473,93.19777495612468,416
44.696,7.917,44.698,8.031,54.055792813116305,2
49.308,19.969,49.344,20.004,55.66993872302997,2
49.851,18.267,50.091,18.227,59.27165835938139,2
53.84,9.946,53.844,9.94,39.103056666956725,106
51.867,0.165,51.901,0.199,67.74018945462294,880
46.576,7.939,46.594,7.932,16.601609613448588,82
46.151,13.857,46.18,13.92,38.58561478427311,21
51.313,9.447,51.957,7.635,68.25343559690178,4
22.777,73.604,22.819,73.909,76.55549221487126,2
43.673,4.06,43.679,4.131,86.41823496580754,12
24.364,74.389,24.412,74.469,52.70625613482576,4
47.24,19.606,47.28,19.536,82.53086512716746,76
42.437,12.409,44.81,10.328,51.668591933033824,4
47.874,11.951,47.877,11.935,73.02314369240001,97
19.86,85.352,19.897,85.404,202.22162956240624,14
60.193,11.096,60.33,11.248,130.53023505773194,127
53.474,-2.242,53.486,-2.334,46.84911653700451,9
54.077,13.397,54.093,13.371,74.71200448962504,29
49.557,10.543,49.577,10.588,58.49172064579923,1
55.889,-4.322,55.893,-4.31,26.22008417834975,70
54.687,-1.208,54.839,-1.346,76.5381266776207,39
49.74,13.592,49.843,13.899,96.31843062485751,5
50.131,19.637,50.246,19.297,102.92570895113889,1
45.749,4.826,45.761,4.859,29.415168881629587,268
46.054,11.135,46.073,11.12,35.228161168389384,38
43.905,22.273,43.954,22.324,45.39441166471605,8
23.814,86.344,23.84,86.239,73.59802693897701,1
25.134,82.57,25.278,83.12,65.54244413921614,91
54.141,15.727,54.155,15.65,101.20846237276716,14
46.534,9.873,46.56,9.846,36.022759980528456,36
44.064,12.574,44.071,12.525,119.19677588842832,56
19.11,84.68,19.296,84.797,126.11161253448614,43
58.847,5.734,58.852,5.737,36.64682019660474,168
51.806,0.639,51.901,0.893,103.66935533189226,83
47.028,19.543,47.069,19.498,48.212587325742845,44
51.997,8.498,52.03,8.533,64.44499111930978,159
44.145,12.25,44.194,12.128,83.44112316760881,2
51.375,-0.341,51.393,-0.304,48.13438910087405,127
52.219,6.974,52.221,6.951,47.48606643361895,97
50.229,12.833,50.231,12.754,75.10196926044111,59
36.26,139.429,36.262,139.42,46.3482934771545,63
48.134,11.633,48.135,11.617,73.76342279694877,480
26.847,80.861,27.894,79.904,62.65824270141637,2
29.694,76.97,29.798,76.938,71.14684040543058,6
52.968,15.747,53.165,15.404,127.05966016176725,4
46.28,22.309,46.296,22.247,51.045210298006815,8
48.362,16.517,48.379,16.512,57.22566201634866,100
51.45,-2.58,51.505,-2.562,62.69715749433993,600
47.352,7.907,47.547,7.589,77.58832287833317,12
42.653,23.47,42.665,23.413,47.19704236615145,20
49.876,13.992,49.908,13.979,44.27076331166791,38
50.241,-90.167,50.296,-89.449,79.29844057529057,2
47.045,9.445,47.169,9.479,76.42720885458318,46
25.151,86.131,25.172,86.107,66.11707885067032,5
-27.671,153.138,-27.657,153.118,74.63934202038286,357
43.094,-2.126,43.102,-2.097,74.06776725478922,62
17.055,76.992,17.086,77.056,22.80523470098973,1
51.478,11.987,52.525,13.37,92.04727569460438,5
55.781,12.484,55.796,12.473,103.26240301426411,558
10.172,79.003,10.285,79.199,78.44259860826,2
51.297,-0.755,51.361,-0.458,94.01834920798932,1
26.764,83.215,26.775,83.055,93.74312269487322,7
52.026,-0.595,52.042,-0.559,44.779864196024654,41
48.004,16.243,48.175,16.334,100.80702382190695,126
44.375,27.878,44.386,27.845,59.1699764039637,9
41.306,1.195,41.377,1.166,44.71452840830068,12
47.864,24.191,47.915,24.156,27.643899515709066,9
42.628,19.386,42.664,19.414,24.935548080735753,6
42.459,-6.047,42.61,-6.422,50.02520590268758,10
52.117,13.195,52.218,13.23,114.19543109591443,24
48.951,10.118,48.964,10.13,50.787836124490376,51
47.273,9.637,47.294,9.635,46.519994016240496,28
52.063,5.195,52.09,5.109,77.78275411432321,13
52.402,16.911,52.404,17.074,33.23127990331494,1
50.306,14.604,50.307,14.657,64.618355600436,54
42.125,24.686,42.126,24.639,78.1651804675693,21
43.733,-79.263,43.786,-79.284,36.89508828156713,42
28.703,77.177,28.714,77.167,32.04152026027959,17
36.143,139.381,36.148,139.369,36.91247263552036,73
53.698,-1.779,53.721,-1.854,36.749414329812616,175
48.078,10.507,48.091,10.48,36.79650196553227,8
51.886,0.928,51.9,0.895,41.52221024641968,120
52.012,23.062,52.02,23.131,95.80916616310115,26
52.534,21.688,52.694,22.033,141.25789304069835,46
36.294,139.379,36.329,139.448,63.06878346247582,46
49.473,9.873,49.478,9.906,74.3582199304866,36
43.675,10.545,43.681,10.516,73.7075810012126,43
48.165,8.64,48.441,8.689,68.67865491686173,35
42.351,22.718,42.38,22.707,28.18523254112645,16
46.604,7.1,46.608,7.065,40.78863162661228,181
49.426,11.018,49.435,11.046,68.41488077323487,99
55.355,-4.685,55.458,-4.626,66.06455273661244,45
50.091,11.654,50.155,11.705,60.137545415620714,60
47.571,10.697,47.615,10.62,50.40412127610834,64
40.808,-73.106,40.817,-72.999,49.58007094424312,9
49.831,8.704,49.832,8.743,85.69566000986191,150
38.155,13.322,38.189,13.11,54.11446384489656,1
46.805,17.518,46.806,17.532,45.06390468416483,57
50.614,12.168,50.631,12.185,68.2582466011911,47
45.74,9.224,45.78,9.243,46.69798713041681,2
42.825,-1.661,42.895,-2.181,70.03625826808378,4
53.591,21.355,53.643,21.523,93.96603942709827,10
45.061,7.677,45.074,7.667,12.499014977260206,414
49.623,16.525,49.633,16.521,70.14054215414244,14
47.96,7.768,47.998,7.842,82.63310757881443,2
50.618,5.498,50.62,5.51,52.80331269498404,281
24.919,86.287,24.972,86.255,67.3062355043946,7
44.177,24.401,44.226,24.346,59.591177315329894,6
42.766,-4.929,42.788,-4.972,25.582683286619297,8
58.136,15.682,58.4,15.659,58.961944287540284,7
51.278,7.528,51.303,7.528,33.81405140278841,45
44.929,9.917,45.052,9.706,117.68503521323024,25
45.94,19.668,46.102,19.671,108.11260286858455,8
-27.589,152.924,-27.566,152.953,45.654957484616475,194
52.588,-2.12,52.624,-2.187,61.03293207930472,232
51.954,12.089,51.993,11.986,99.76855122194593,54
43.233,27.39,43.249,27.284,65.94696756649465,8
50.107,8.662,50.124,8.607,29.13663273806086,9
46.765,18.144,46.803,18.149,36.708253717372635,12
51.886,0.928,51.901,0.89,36.20105830245503,10
49.354,2.242,49.368,2.22,65.1203707469435,22
15.379,78.926,15.43,78.6,54.58293326396445,1
51.767,5.879,51.827,5.868,80.62514757849044,86
21.201,81.89,21.226,81.773,67.83814163515413,6
50.935,9.944,50.946,9.993,108.38000275770044,70
25.351,85.987,25.372,85.968,16.164884730344983,3
10.785,78.858,10.786,78.823,55.77928192678587,16
44.506,11.342,44.654,10.93,109.87477637563818,175
52.259,15.895,52.281,15.992,107.80384225619868,35
48.374,7.584,48.399,7.619,76.78155936890005,56
51.984,7.638,52.042,7.62,97.33209014991962,101
19.849,79.348,19.877,79.331,26.99445554303388,2
38.629,-90.184,38.63,-90.189,30.52137167013812,234
22.774,88.329,22.798,88.281,55.80537333146062,74
23.374,85.06,23.385,84.942,143.29234523965678,8
38.74,-9.167,38.744,-9.2,58.18331072770371,147
12.783,78.722,12.86,78.797,100.21329971044646,5
45.88,15.813,45.954,15.821,82.49022483051333,2
36.298,139.872,36.301,139.854,51.00184649941874,61
41.196,16.597,41.235,16.499,111.16717815766566,206
39.192,-76.695,39.307,-76.616,61.99992687670648,10
56.353,9.5,56.374,9.658,86.21060767585111,134
50.624,3.13,50.637,3.07,53.93910495592136,58
26.468,76.727,27.48,77.673,99.33654435730033,4
46.9,8.624,47,8.611,83.2609295319866,191
49.499,16.599,49.536,16.576,66.1602173869973,1
47.899,13.129,47.936,13.175,80.41748043710433,40
46.929,7.446,46.936,7.43,43.33871264377158,2
45.907,6.839,45.913,6.847,26.403532409830955,79
46.744,15.312,46.748,15.285,64.3272459461314,62
55.465,8.707,55.466,8.579,120.9378099270651,167
40.631,-73.714,40.637,-73.705,28.29761414415182,89
52.491,13.372,52.504,13.382,42.854362988987184,332
46.664,9.572,46.698,9.441,43.094165903935725,113
39.908,-75.412,39.914,-75.395,32.40690992330844,44
27.182,77.758,27.2,77.664,71.55191320380796,10
53.451,-2.638,53.453,-2.613,49.83713271199651,501
59.194,17.749,59.2,17.836,74.62481427476216,608
51.398,-1.323,51.415,-1.511,99.24933223949513,38
48.807,9.234,48.815,9.248,42.256476013782354,313
-27.539,152.98,-27.465,153.02,27.309803444688445,20
37.033,-4.561,37.07,-4.719,125.15290536312325,24
42.816,-2.805,42.842,-2.673,83.85409305221694,19
52.947,-1.142,53.018,-1.331,57.97753368518154,43
44.202,10.06,44.219,9.977,59.13214535346314,48
35.634,139.532,35.644,139.536,70.32898922732356,239
54.05,-2.808,54.13,-2.772,63.062351493192814,80
53.973,13.55,54.077,13.397,102.29264543772048,5
48.224,13.869,48.229,13.923,80.3450958703235,63
47.3,9.436,47.31,9.436,34.6612222183255,53
18.809,84.467,18.841,84.494,30.50714528198237,2
50.042,19.2,50.045,19.286,49.11096737885291,22
47.584,21.656,47.642,21.666,78.56688013950212,32
53.377,-1.462,53.474,-2.242,27.169753141119415,1
49.951,15.658,49.981,15.656,39.77971199866959,28
-30.842,121.15,-30.828,119.513,113.20926305045971,4
-34.717,138.665,-34.682,138.687,43.89914956856901,26
49.145,16.873,49.163,16.72,56.952965001621415,1
45.571,5.92,48.796,2.136,125.67664122017084,2
48.645,21.489,48.674,21.428,55.04570866709362,26
40.936,-73.903,40.994,-73.885,72.39426093207172,57
47.21,15.316,47.213,15.308,43.2238447840533,34
52.845,8.058,52.899,8.21,101.64547904486925,2
48.01,19.071,48.042,19.056,55.95152819039119,10
47.407,9.33,47.423,9.368,50.958168390102934,70
40.558,17.718,40.563,17.802,86.15033120827547,18
45.485,9.237,45.809,9.072,52.14637989024099,17
52.252,10.54,52.4,12.565,95.8604446930935,3
23.943,88.187,23.991,88.178,105.33400893585738,14
47.581,19.002,47.596,18.95,85.8393941728987,81
50.637,15.099,50.667,15.101,58.42816402977503,44
41.131,0.81,41.133,0.859,48.70707082062121,14
20.741,81.205,20.789,81.265,70.9651219545036,10
50.267,11.932,50.308,11.923,69.21842360971503,31
47.742,7.343,47.747,7.308,53.34798567764687,161
49.002,8.462,49.11,8.574,87.36815754333792,5
49.431,7.662,49.436,7.767,65.2874527122241,1
45.707,11.425,45.711,11.356,64.78354335383864,47
48.007,2.743,48.269,2.685,114.0447430220346,28
13.194,77.383,13.237,77.311,49.83888165459821,1
46.018,25.278,46.022,25.422,33.33191511763583,6
50.026,14.281,50.027,14.29,77.91409994057109,70
48.049,8.972,48.08,9.028,54.346506268761544,30
51.521,-3.214,51.522,-3.202,25.055144015866865,97
25.443,78.553,26.217,78.182,96.58629375605375,120
49.013,12.993,49.039,12.994,34.681765569308254,4
50.467,12.968,50.467,12.988,14.522304405319083,12
47.183,24.806,47.218,24.715,23.631052903737697,1
50.035,19.975,50.068,19.949,49.88994953417689,2
11.779,79.371,11.799,79.38,18.043419877259605,4
42.422,-8.636,42.871,-8.545,79.60460605465546,2
34.396,126.045,34.4,126.036,4.887702390273165,2
60.292,25.044,60.976,25.657,147.01903094771296,62
52.508,13.26,52.511,13.243,42.98369946223532,805
46.129,14.56,46.133,14.568,46.05180955540966,48
56.134,12.949,56.137,13.047,91.25998675514184,75
56.491,8.602,56.541,8.553,63.052363229960434,26
47.22,9.639,47.241,9.604,70.76823060173325,73
40.722,14.77,40.731,14.77,29.57052766392823,26
56.502,12.999,56.669,12.865,101.83255794963469,172
52.046,5.573,52.09,5.109,107.4193878909774,241
40.74,-74.385,40.746,-74.261,39.435459195346205,1
44.918,-0.624,44.945,-0.619,60.70103213512323,69
51.373,20.272,51.401,20.205,67.55832075074825,33
59.953,10.77,59.966,10.782,13.71874874393553,18
51.406,-0.676,51.408,-0.725,51.35338007444554,1131
50.226,13.606,50.242,13.557,36.1535894130497,25
53.328,-1.515,53.477,-2.229,64.21073127762628,1
26.873,75.799,26.92,75.787,45.96082888218167,96
52.66,19.714,52.729,19.696,66.73118872756966,22
48.355,10.893,48.365,10.885,38.68832924366965,42
46.941,24.866,47.061,24.404,42.517097105921096,6
22.795,73.503,22.801,73.463,31.216354172808824,9
48.577,14.883,48.597,14.846,26.48890220009942,4
51.312,9.491,51.313,9.493,7.585599104862914,86
25.623,83.639,25.632,83.675,45.209653591130404,6
35.78,139.999,35.784,140.032,91.29192601705043,190
47.951,10.166,47.951,10.172,26.331011660544824,8
26.157,85.907,26.595,85.505,59.968998940354375,7
17.489,78.473,17.493,78.502,30.320349663669546,4
51.134,4.476,51.136,4.561,59.00552472146629,86
53.339,15.031,53.391,14.669,123.94219548851233,4
10.538,79.634,10.605,79.64,40.58532286150265,2
53.223,-2.326,53.27,-2.28,92.16507082626066,121
48.751,16.852,48.76,16.842,30.315451631698068,8
26.862,81.55,26.935,81.181,69.8813072941587,16
46.368,7.755,46.495,7.671,85.12220788447038,284
49.858,14.32,49.862,14.306,42.37391581852722,22
53.783,20.481,53.786,20.497,63.5413083942641,61
52.885,-1.287,52.912,-1.411,88.44605264775227,128
42.964,24.684,42.983,24.676,34.099617356870176,6
39.087,-76.706,39.307,-76.616,73.3369133485162,3
50.119,19.719,50.129,19.683,83.86902495158179,42
46.754,7.63,47.352,7.907,99.629623760769,13
49.832,19.045,49.916,19.008,64.85441331955346,9
45.653,9.375,45.695,9.397,59.540375106854505,8
51.69,5.294,51.7,5.319,40.927168509654564,223
46.797,27.56,46.875,27.567,74.21524904399953,4
49.812,4.743,49.858,4.763,53.55130703204342,19
49.974,8.83,49.975,8.799,66.61706479444408,150
47.644,19.135,47.706,19.143,82.98506287365298,22
50.952,15.198,50.959,15.228,46.13915687730808,26
51.504,-0.108,51.504,-0.085,24.711920228594458,1926
23.078,88.081,23.135,88.042,73.20525504104329,2
52.252,10.54,52.508,13.333,69.49705540758123,1
44.003,10.552,44.028,10.51,64.20431504201429,102
41.87,-8.843,41.874,-8.834,35.3309077343621,11
50.084,16.315,50.1,16.297,44.77593886316322,45
49.407,16.628,49.439,16.622,71.16385384519222,105
24.68,92.568,24.835,92.627,38.81541300143279,2
47.748,16.495,47.789,16.491,55.60876624295034,53
22.078,76.174,22.111,76.151,37.084999334357676,4
50.617,13.755,50.642,13.801,64.05790735450915,2
47.552,9.703,47.986,10.187,75.36787173407235,41
54.053,11.741,54.069,11.792,56.96808564820097,42
51.495,3.617,51.498,3.891,103.48444651161705,184
13.102,77.593,13.613,77.512,68.34869900996809,8
31.822,75.194,31.857,75.229,61.33322214575289,9
26.916,77.297,26.985,77.311,66.40700680563552,6
47.338,0.988,47.386,0.724,103.35808217238389,46
48.276,20.555,48.281,20.505,45.41900699041233,4
55.63,12.649,55.652,12.516,65.66989598209184,10
48.78,16.026,48.82,16.044,50.898986938385164,14
44.145,8.277,44.169,8.34,85.27980389347084,81
35.373,139.271,35.381,139.278,62.9867952386034,283
50.067,8.489,50.087,8.512,83.87325790658791,200
50.14,13.634,50.142,13.641,20.84748884904455,8
48.762,12.238,48.768,12.257,46.625316599177474,44
45.884,10.181,45.892,10.191,57.35582479047032,34
49.958,8.958,50.016,8.97,78.34417527385504,34
50.089,4.002,50.127,3.933,97.38450140215313,115
53.458,11.431,53.514,11.388,81.42229686025253,24
44.536,15.394,44.773,15.359,61.10883731421475,4
48.042,7.175,48.046,7.21,79.21967813657992,65
20.813,76.573,20.839,76.46,89.99544153155844,10
43.309,13.726,43.36,13.698,91.45601690101829,65
46.968,7.466,47.379,8.537,101.34702863063495,10
45.322,21.87,45.355,21.89,31.085224325087406,9
43.41,5.254,43.442,5.237,76.12577175070486,226
49.599,6.212,49.615,6.166,75.0873227293778,71
46.956,17.883,46.962,17.898,39.77567961230145,61
47.789,16.051,47.791,16.033,40.72996055293931,49
59.911,10.755,59.953,11.045,101.11177344401104,307
29.961,77.542,30.117,77.288,79.27351625277487,76
52.22,20.965,52.403,16.912,125.87468689209607,12
8.622,77.906,8.627,77.875,41.589736337472594,10
45.884,8.531,46.115,8.297,60.888300170942266,10
51.498,3.891,51.502,3.669,92.47048184874664,254
52.28,19.342,52.323,19.369,75.96805499129614,38
49.973,15.138,49.981,15.16,36.47857007480485,27
-34.717,138.665,-34.704,138.67,45.52760088179333,62
18.61,73.819,18.623,73.802,69.15386601125726,42
51.321,9.502,51.327,9.5,21.357160934039758,98
50.537,16.205,50.562,16.188,51.62267830833814,2
50.826,13.689,50.834,13.678,24.083598814371076,8
49.094,18.037,49.101,18.044,28.622016803144117,135
48.008,13.596,48.01,13.664,85.54081929646392,63
47.85,16.296,47.862,16.322,70.56626399234413,52
48.624,10.595,48.633,10.619,61.800896731885835,5
51.705,7.775,51.763,7.738,104.1734173082391,38
47.814,21.706,47.947,21.706,80.1905239327469,67
48.572,10.843,48.593,10.837,73.15574342005443,96
53.492,-2.883,53.517,-2.789,68.40838730754835,64
53.318,10.29,53.353,10.209,99.43073128967066,92
37.252,-121.798,37.284,-121.842,52.766843155791676,16
49.205,12.924,49.207,12.9,54.238837989037364,25
53.582,9.705,53.583,9.757,51.598462459733426,799
50.116,9.902,50.126,9.933,73.02021614823025,47
51.405,18.983,51.457,19.015,92.50173877833389,5
45.832,9.031,45.869,8.978,49.696528610972415,34
52.605,8.38,52.706,8.509,107.2448488922405,27
40.569,-4.269,40.589,-4.362,54.657868782386885,22
49.394,8.788,49.405,8.842,61.001490266606524,1
43.14,25.682,43.207,25.666,45.49489231727228,6
24.113,71.771,24.195,72.009,101.68690941649353,6
48.361,11.445,48.413,11.47,91.17729149012601,19
47.382,13.429,47.418,13.22,54.09906292958238,40
48.127,11.605,48.15,11.462,59.471083120579664,5
52.394,13.128,52.421,13.18,70.28206944271882,401
47.783,15.308,47.813,15.297,34.06700712143749,28
51.973,13.575,52.022,13.543,118.30562396360986,22
11.247,75.781,11.446,75.694,97.27649694544226,32
41.194,-73.132,41.32,-73.084,51.18354293122399,22
44.818,1.657,44.946,1.666,50.18627483753867,22
54.522,18.527,54.715,18.409,44.86290818319268,2
52.321,14.576,52.35,14.815,66.34825528882125,162
51.815,0.161,51.867,0.165,87.01997045828364,1115
49.84,3.298,50.197,3.843,115.44791693916272,13
47.377,20.641,47.455,20.553,43.916005145535365,23
52.338,7.172,52.417,7.075,73.10440098897294,34
53.327,-2.226,53.756,-2.707,52.96259786919686,2
40.998,14.242,41.035,14.288,84.90608768206994,46
45.716,9.099,45.809,9.073,52.560197380785596,2
59.91,10.755,59.953,11.045,101.46711053604892,549
42.888,19.542,42.953,19.586,60.188994473176365,2
49.211,9.814,49.231,9.816,127.95949369805507,4
12.605,77.05,12.659,77.203,94.71312104887076,28
47.083,18.704,47.14,18.762,92.2662823190266,23
54.234,10.276,54.281,10.244,67.73765549270799,203
28.779,79.023,28.97,79.379,69.58650584767996,2
35.902,139.78,35.925,139.778,76.3401919189278,239
51.565,5.053,51.574,4.994,63.12129082985291,253
52.362,6.592,52.366,6.463,106.1166187902945,51
51.691,5.294,52.09,5.109,98.81363788354781,6
52.469,13.554,52.481,13.527,56.81785709316852,949
48.128,11.604,50.943,6.959,59.6639520290014,4
10.649,76.237,10.731,76.281,55.891551807806756,2
-27.598,153.08,-27.593,153.069,76.46523281769242,111
51.285,0.479,51.286,0.44,54.35652179758569,374
47.871,21.826,47.947,21.706,33.56005470051521,6
24.498,85.463,24.625,85.205,63.513322249985094,2
44.055,10.907,44.086,10.948,72.17730315660876,27
50.74,15.094,50.743,15.081,55.42692546724776,68
49.35,8.142,49.444,7.904,75.75198155047266,4
